"","back_hospital.yyyymmdd","back_hospital.area","back_hospital.sex","back_hospital.frequency"
"9664",20121011,"경북",2,3
"9665",20121011,"광주",1,1
"9666",20121011,"광주",2,1
"9667",20121011,"대구",1,2
"9668",20121011,"대구",2,0
"9669",20121011,"대전",1,0
"9670",20121011,"대전",2,0
"9671",20121011,"부산",1,1
"9672",20121011,"부산",2,1
"9673",20121011,"서울",1,3
"9674",20121011,"서울",2,3
"9675",20121011,"세종",1,0
"9676",20121011,"세종",2,0
"9677",20121011,"울산",1,0
"9678",20121011,"울산",2,1
"9679",20121011,"인천",1,3
"9680",20121011,"인천",2,2
"9681",20121011,"전남",1,2
"9682",20121011,"전남",2,1
"9683",20121011,"전북",1,0
"9684",20121011,"전북",2,0
"9685",20121011,"제주",1,0
"9686",20121011,"제주",2,0
"9687",20121011,"충남",1,0
"9688",20121011,"충남",2,0
"9689",20121011,"충북",1,2
"9690",20121011,"충북",2,3
"9691",20121012,"강원",1,0
"9692",20121012,"강원",2,0
"9693",20121012,"경기",1,8
"9694",20121012,"경기",2,6
"9695",20121012,"경남",1,1
"9696",20121012,"경남",2,0
"9697",20121012,"경북",1,1
"9698",20121012,"경북",2,0
"9699",20121012,"광주",1,0
"9700",20121012,"광주",2,0
"9701",20121012,"대구",1,1
"9702",20121012,"대구",2,1
"9703",20121012,"대전",1,2
"9704",20121012,"대전",2,0
"9705",20121012,"부산",1,0
"9706",20121012,"부산",2,1
"9707",20121012,"서울",1,3
"9708",20121012,"서울",2,1
"9709",20121012,"세종",1,0
"9710",20121012,"세종",2,0
"9711",20121012,"울산",1,0
"9712",20121012,"울산",2,1
"9713",20121012,"인천",1,2
"9714",20121012,"인천",2,1
"9715",20121012,"전남",1,2
"9716",20121012,"전남",2,2
"9717",20121012,"전북",1,1
"9718",20121012,"전북",2,2
"9719",20121012,"제주",1,0
"9720",20121012,"제주",2,0
"9721",20121012,"충남",1,0
"9722",20121012,"충남",2,4
"9723",20121012,"충북",1,1
"9724",20121012,"충북",2,1
"9725",20121013,"강원",1,1
"9726",20121013,"강원",2,0
"9727",20121013,"경기",1,5
"9728",20121013,"경기",2,1
"9729",20121013,"경남",1,2
"9730",20121013,"경남",2,2
"9731",20121013,"경북",1,3
"9732",20121013,"경북",2,4
"9733",20121013,"광주",1,0
"9734",20121013,"광주",2,2
"9735",20121013,"대구",1,1
"9736",20121013,"대구",2,1
"9737",20121013,"대전",1,0
"9738",20121013,"대전",2,2
"9739",20121013,"부산",1,0
"9740",20121013,"부산",2,0
"9741",20121013,"서울",1,2
"9742",20121013,"서울",2,0
"9743",20121013,"세종",1,0
"9744",20121013,"세종",2,0
"9745",20121013,"울산",1,1
"9746",20121013,"울산",2,1
"9747",20121013,"인천",1,0
"9748",20121013,"인천",2,1
"9749",20121013,"전남",1,0
"9750",20121013,"전남",2,1
"9751",20121013,"전북",1,1
"9752",20121013,"전북",2,0
"9753",20121013,"제주",1,0
"9754",20121013,"제주",2,0
"9755",20121013,"충남",1,3
"9756",20121013,"충남",2,1
"9757",20121013,"충북",1,0
"9758",20121013,"충북",2,0
"9759",20121014,"강원",1,0
"9760",20121014,"강원",2,0
"9761",20121014,"경기",1,5
"9762",20121014,"경기",2,2
"9763",20121014,"경남",1,2
"9764",20121014,"경남",2,0
"9765",20121014,"경북",1,1
"9766",20121014,"경북",2,1
"9767",20121014,"광주",1,2
"9768",20121014,"광주",2,0
"9769",20121014,"대구",1,0
"9770",20121014,"대구",2,0
"9771",20121014,"대전",1,2
"9772",20121014,"대전",2,1
"9773",20121014,"부산",1,3
"9774",20121014,"부산",2,2
"9775",20121014,"서울",1,2
"9776",20121014,"서울",2,3
"9777",20121014,"세종",1,0
"9778",20121014,"세종",2,0
"9779",20121014,"울산",1,0
"9780",20121014,"울산",2,0
"9781",20121014,"인천",1,0
"9782",20121014,"인천",2,1
"9783",20121014,"전남",1,2
"9784",20121014,"전남",2,3
"9785",20121014,"전북",1,2
"9786",20121014,"전북",2,0
"9787",20121014,"제주",1,0
"9788",20121014,"제주",2,0
"9789",20121014,"충남",1,0
"9790",20121014,"충남",2,1
"9791",20121014,"충북",1,0
"9792",20121014,"충북",2,1
"9793",20121015,"강원",1,1
"9794",20121015,"강원",2,2
"9795",20121015,"경기",1,6
"9796",20121015,"경기",2,11
"9797",20121015,"경남",1,1
"9798",20121015,"경남",2,4
"9799",20121015,"경북",1,4
"9800",20121015,"경북",2,1
"9801",20121015,"광주",1,0
"9802",20121015,"광주",2,1
"9803",20121015,"대구",1,0
"9804",20121015,"대구",2,0
"9805",20121015,"대전",1,0
"9806",20121015,"대전",2,0
"9807",20121015,"부산",1,0
"9808",20121015,"부산",2,3
"9809",20121015,"서울",1,1
"9810",20121015,"서울",2,6
"9811",20121015,"세종",1,0
"9812",20121015,"세종",2,0
"9813",20121015,"울산",1,0
"9814",20121015,"울산",2,0
"9815",20121015,"인천",1,1
"9816",20121015,"인천",2,0
"9817",20121015,"전남",1,0
"9818",20121015,"전남",2,2
"9819",20121015,"전북",1,2
"9820",20121015,"전북",2,1
"9821",20121015,"제주",1,0
"9822",20121015,"제주",2,0
"9823",20121015,"충남",1,1
"9824",20121015,"충남",2,2
"9825",20121015,"충북",1,1
"9826",20121015,"충북",2,1
"9827",20121016,"강원",1,2
"9828",20121016,"강원",2,0
"9829",20121016,"경기",1,5
"9830",20121016,"경기",2,3
"9831",20121016,"경남",1,4
"9832",20121016,"경남",2,1
"9833",20121016,"경북",1,1
"9834",20121016,"경북",2,2
"9835",20121016,"광주",1,0
"9836",20121016,"광주",2,3
"9837",20121016,"대구",1,1
"9838",20121016,"대구",2,0
"9839",20121016,"대전",1,0
"9840",20121016,"대전",2,1
"9841",20121016,"부산",1,0
"9842",20121016,"부산",2,2
"9843",20121016,"서울",1,8
"9844",20121016,"서울",2,4
"9845",20121016,"세종",1,0
"9846",20121016,"세종",2,0
"9847",20121016,"울산",1,2
"9848",20121016,"울산",2,0
"9849",20121016,"인천",1,1
"9850",20121016,"인천",2,2
"9851",20121016,"전남",1,0
"9852",20121016,"전남",2,0
"9853",20121016,"전북",1,1
"9854",20121016,"전북",2,1
"9855",20121016,"제주",1,0
"9856",20121016,"제주",2,0
"9857",20121016,"충남",1,0
"9858",20121016,"충남",2,0
"9859",20121016,"충북",1,0
"9860",20121016,"충북",2,1
"9861",20121017,"강원",1,1
"9862",20121017,"강원",2,2
"9863",20121017,"경기",1,4
"9864",20121017,"경기",2,3
"9865",20121017,"경남",1,2
"9866",20121017,"경남",2,4
"9867",20121017,"경북",1,3
"9868",20121017,"경북",2,2
"9869",20121017,"광주",1,0
"9870",20121017,"광주",2,2
"9871",20121017,"대구",1,1
"9872",20121017,"대구",2,3
"9873",20121017,"대전",1,0
"9874",20121017,"대전",2,1
"9875",20121017,"부산",1,1
"9876",20121017,"부산",2,3
"9877",20121017,"서울",1,2
"9878",20121017,"서울",2,2
"9879",20121017,"세종",1,0
"9880",20121017,"세종",2,0
"9881",20121017,"울산",1,0
"9882",20121017,"울산",2,1
"9883",20121017,"인천",1,2
"9884",20121017,"인천",2,2
"9885",20121017,"전남",1,1
"9886",20121017,"전남",2,5
"9887",20121017,"전북",1,1
"9888",20121017,"전북",2,2
"9889",20121017,"제주",1,0
"9890",20121017,"제주",2,1
"9891",20121017,"충남",1,0
"9892",20121017,"충남",2,1
"9893",20121017,"충북",1,0
"9894",20121017,"충북",2,0
"9895",20121018,"강원",1,0
"9896",20121018,"강원",2,3
"9897",20121018,"경기",1,3
"9898",20121018,"경기",2,3
"9899",20121018,"경남",1,4
"9900",20121018,"경남",2,0
"9901",20121018,"경북",1,2
"9902",20121018,"경북",2,3
"9903",20121018,"광주",1,1
"9904",20121018,"광주",2,2
"9905",20121018,"대구",1,0
"9906",20121018,"대구",2,2
"9907",20121018,"대전",1,1
"9908",20121018,"대전",2,1
"9909",20121018,"부산",1,1
"9910",20121018,"부산",2,3
"9911",20121018,"서울",1,3
"9912",20121018,"서울",2,1
"9913",20121018,"세종",1,1
"9914",20121018,"세종",2,0
"9915",20121018,"울산",1,0
"9916",20121018,"울산",2,0
"9917",20121018,"인천",1,1
"9918",20121018,"인천",2,1
"9919",20121018,"전남",1,0
"9920",20121018,"전남",2,3
"9921",20121018,"전북",1,1
"9922",20121018,"전북",2,1
"9923",20121018,"제주",1,0
"9924",20121018,"제주",2,0
"9925",20121018,"충남",1,0
"9926",20121018,"충남",2,3
"9927",20121018,"충북",1,1
"9928",20121018,"충북",2,0
"9929",20121019,"강원",1,0
"9930",20121019,"강원",2,1
"9931",20121019,"경기",1,2
"9932",20121019,"경기",2,5
"9933",20121019,"경남",1,1
"9934",20121019,"경남",2,1
"9935",20121019,"경북",1,1
"9936",20121019,"경북",2,2
"9937",20121019,"광주",1,0
"9938",20121019,"광주",2,1
"9939",20121019,"대구",1,1
"9940",20121019,"대구",2,3
"9941",20121019,"대전",1,3
"9942",20121019,"대전",2,0
"9943",20121019,"부산",1,3
"9944",20121019,"부산",2,0
"9945",20121019,"서울",1,4
"9946",20121019,"서울",2,2
"9947",20121019,"세종",1,0
"9948",20121019,"세종",2,0
"9949",20121019,"울산",1,0
"9950",20121019,"울산",2,2
"9951",20121019,"인천",1,2
"9952",20121019,"인천",2,4
"9953",20121019,"전남",1,1
"9954",20121019,"전남",2,1
"9955",20121019,"전북",1,2
"9956",20121019,"전북",2,0
"9957",20121019,"제주",1,0
"9958",20121019,"제주",2,0
"9959",20121019,"충남",1,0
"9960",20121019,"충남",2,0
"9961",20121019,"충북",1,0
"9962",20121019,"충북",2,0
"9963",20121020,"강원",1,2
"9964",20121020,"강원",2,1
"9965",20121020,"경기",1,7
"9966",20121020,"경기",2,5
"9967",20121020,"경남",1,2
"9968",20121020,"경남",2,1
"9969",20121020,"경북",1,2
"9970",20121020,"경북",2,0
"9971",20121020,"광주",1,0
"9972",20121020,"광주",2,0
"9973",20121020,"대구",1,1
"9974",20121020,"대구",2,2
"9975",20121020,"대전",1,2
"9976",20121020,"대전",2,0
"9977",20121020,"부산",1,1
"9978",20121020,"부산",2,0
"9979",20121020,"서울",1,5
"9980",20121020,"서울",2,4
"9981",20121020,"세종",1,0
"9982",20121020,"세종",2,0
"9983",20121020,"울산",1,0
"9984",20121020,"울산",2,0
"9985",20121020,"인천",1,0
"9986",20121020,"인천",2,0
"9987",20121020,"전남",1,1
"9988",20121020,"전남",2,1
"9989",20121020,"전북",1,0
"9990",20121020,"전북",2,2
"9991",20121020,"제주",1,0
"9992",20121020,"제주",2,1
"9993",20121020,"충남",1,0
"9994",20121020,"충남",2,1
"9995",20121020,"충북",1,2
"9996",20121020,"충북",2,0
"9997",20121021,"강원",1,0
"9998",20121021,"강원",2,0
"9999",20121021,"경기",1,5
"10000",20121021,"경기",2,2
"10001",20121021,"경남",1,1
"10002",20121021,"경남",2,6
"10003",20121021,"경북",1,0
"10004",20121021,"경북",2,1
"10005",20121021,"광주",1,0
"10006",20121021,"광주",2,0
"10007",20121021,"대구",1,3
"10008",20121021,"대구",2,0
"10009",20121021,"대전",1,0
"10010",20121021,"대전",2,1
"10011",20121021,"부산",1,1
"10012",20121021,"부산",2,2
"10013",20121021,"서울",1,4
"10014",20121021,"서울",2,4
"10015",20121021,"세종",1,0
"10016",20121021,"세종",2,0
"10017",20121021,"울산",1,1
"10018",20121021,"울산",2,1
"10019",20121021,"인천",1,3
"10020",20121021,"인천",2,1
"10021",20121021,"전남",1,1
"10022",20121021,"전남",2,0
"10023",20121021,"전북",1,0
"10024",20121021,"전북",2,1
"10025",20121021,"제주",1,0
"10026",20121021,"제주",2,0
"10027",20121021,"충남",1,3
"10028",20121021,"충남",2,0
"10029",20121021,"충북",1,0
"10030",20121021,"충북",2,0
"10031",20121022,"강원",1,3
"10032",20121022,"강원",2,3
"10033",20121022,"경기",1,4
"10034",20121022,"경기",2,6
"10035",20121022,"경남",1,0
"10036",20121022,"경남",2,1
"10037",20121022,"경북",1,3
"10038",20121022,"경북",2,1
"10039",20121022,"광주",1,0
"10040",20121022,"광주",2,1
"10041",20121022,"대구",1,0
"10042",20121022,"대구",2,1
"10043",20121022,"대전",1,0
"10044",20121022,"대전",2,0
"10045",20121022,"부산",1,1
"10046",20121022,"부산",2,2
"10047",20121022,"서울",1,1
"10048",20121022,"서울",2,5
"10049",20121022,"세종",1,0
"10050",20121022,"세종",2,0
"10051",20121022,"울산",1,0
"10052",20121022,"울산",2,1
"10053",20121022,"인천",1,2
"10054",20121022,"인천",2,1
"10055",20121022,"전남",1,1
"10056",20121022,"전남",2,6
"10057",20121022,"전북",1,1
"10058",20121022,"전북",2,1
"10059",20121022,"제주",1,2
"10060",20121022,"제주",2,0
"10061",20121022,"충남",1,1
"10062",20121022,"충남",2,1
"10063",20121022,"충북",1,1
"10064",20121022,"충북",2,1
"10065",20121023,"강원",1,0
"10066",20121023,"강원",2,1
"10067",20121023,"경기",1,9
"10068",20121023,"경기",2,5
"10069",20121023,"경남",1,2
"10070",20121023,"경남",2,6
"10071",20121023,"경북",1,3
"10072",20121023,"경북",2,3
"10073",20121023,"광주",1,1
"10074",20121023,"광주",2,2
"10075",20121023,"대구",1,0
"10076",20121023,"대구",2,1
"10077",20121023,"대전",1,0
"10078",20121023,"대전",2,2
"10079",20121023,"부산",1,2
"10080",20121023,"부산",2,4
"10081",20121023,"서울",1,3
"10082",20121023,"서울",2,4
"10083",20121023,"세종",1,0
"10084",20121023,"세종",2,0
"10085",20121023,"울산",1,0
"10086",20121023,"울산",2,1
"10087",20121023,"인천",1,1
"10088",20121023,"인천",2,0
"10089",20121023,"전남",1,1
"10090",20121023,"전남",2,4
"10091",20121023,"전북",1,0
"10092",20121023,"전북",2,1
"10093",20121023,"제주",1,0
"10094",20121023,"제주",2,0
"10095",20121023,"충남",1,0
"10096",20121023,"충남",2,2
"10097",20121023,"충북",1,0
"10098",20121023,"충북",2,1
"10099",20121024,"강원",1,1
"10100",20121024,"강원",2,1
"10101",20121024,"경기",1,4
"10102",20121024,"경기",2,4
"10103",20121024,"경남",1,4
"10104",20121024,"경남",2,5
"10105",20121024,"경북",1,3
"10106",20121024,"경북",2,6
"10107",20121024,"광주",1,1
"10108",20121024,"광주",2,2
"10109",20121024,"대구",1,2
"10110",20121024,"대구",2,2
"10111",20121024,"대전",1,1
"10112",20121024,"대전",2,2
"10113",20121024,"부산",1,2
"10114",20121024,"부산",2,0
"10115",20121024,"서울",1,7
"10116",20121024,"서울",2,4
"10117",20121024,"세종",1,0
"10118",20121024,"세종",2,0
"10119",20121024,"울산",1,1
"10120",20121024,"울산",2,0
"10121",20121024,"인천",1,0
"10122",20121024,"인천",2,2
"10123",20121024,"전남",1,2
"10124",20121024,"전남",2,1
"10125",20121024,"전북",1,1
"10126",20121024,"전북",2,1
"10127",20121024,"제주",1,1
"10128",20121024,"제주",2,0
"10129",20121024,"충남",1,3
"10130",20121024,"충남",2,0
"10131",20121024,"충북",1,2
"10132",20121024,"충북",2,1
"10133",20121025,"강원",1,0
"10134",20121025,"강원",2,1
"10135",20121025,"경기",1,2
"10136",20121025,"경기",2,2
"10137",20121025,"경남",1,3
"10138",20121025,"경남",2,2
"10139",20121025,"경북",1,2
"10140",20121025,"경북",2,0
"10141",20121025,"광주",1,0
"10142",20121025,"광주",2,1
"10143",20121025,"대구",1,0
"10144",20121025,"대구",2,2
"10145",20121025,"대전",1,2
"10146",20121025,"대전",2,2
"10147",20121025,"부산",1,0
"10148",20121025,"부산",2,0
"10149",20121025,"서울",1,7
"10150",20121025,"서울",2,3
"10151",20121025,"세종",1,0
"10152",20121025,"세종",2,0
"10153",20121025,"울산",1,1
"10154",20121025,"울산",2,0
"10155",20121025,"인천",1,2
"10156",20121025,"인천",2,1
"10157",20121025,"전남",1,0
"10158",20121025,"전남",2,1
"10159",20121025,"전북",1,2
"10160",20121025,"전북",2,0
"10161",20121025,"제주",1,0
"10162",20121025,"제주",2,0
"10163",20121025,"충남",1,2
"10164",20121025,"충남",2,0
"10165",20121025,"충북",1,1
"10166",20121025,"충북",2,0
"10167",20121026,"강원",1,2
"10168",20121026,"강원",2,2
"10169",20121026,"경기",1,5
"10170",20121026,"경기",2,7
"10171",20121026,"경남",1,3
"10172",20121026,"경남",2,1
"10173",20121026,"경북",1,2
"10174",20121026,"경북",2,2
"10175",20121026,"광주",1,1
"10176",20121026,"광주",2,2
"10177",20121026,"대구",1,1
"10178",20121026,"대구",2,4
"10179",20121026,"대전",1,0
"10180",20121026,"대전",2,0
"10181",20121026,"부산",1,2
"10182",20121026,"부산",2,0
"10183",20121026,"서울",1,5
"10184",20121026,"서울",2,4
"10185",20121026,"세종",1,0
"10186",20121026,"세종",2,0
"10187",20121026,"울산",1,1
"10188",20121026,"울산",2,0
"10189",20121026,"인천",1,0
"10190",20121026,"인천",2,1
"10191",20121026,"전남",1,1
"10192",20121026,"전남",2,3
"10193",20121026,"전북",1,1
"10194",20121026,"전북",2,1
"10195",20121026,"제주",1,2
"10196",20121026,"제주",2,0
"10197",20121026,"충남",1,5
"10198",20121026,"충남",2,1
"10199",20121026,"충북",1,0
"10200",20121026,"충북",2,0
"10201",20121027,"강원",1,1
"10202",20121027,"강원",2,0
"10203",20121027,"경기",1,2
"10204",20121027,"경기",2,3
"10205",20121027,"경남",1,1
"10206",20121027,"경남",2,3
"10207",20121027,"경북",1,1
"10208",20121027,"경북",2,2
"10209",20121027,"광주",1,0
"10210",20121027,"광주",2,0
"10211",20121027,"대구",1,0
"10212",20121027,"대구",2,0
"10213",20121027,"대전",1,0
"10214",20121027,"대전",2,2
"10215",20121027,"부산",1,1
"10216",20121027,"부산",2,3
"10217",20121027,"서울",1,1
"10218",20121027,"서울",2,3
"10219",20121027,"세종",1,0
"10220",20121027,"세종",2,0
"10221",20121027,"울산",1,0
"10222",20121027,"울산",2,0
"10223",20121027,"인천",1,0
"10224",20121027,"인천",2,1
"10225",20121027,"전남",1,3
"10226",20121027,"전남",2,0
"10227",20121027,"전북",1,0
"10228",20121027,"전북",2,2
"10229",20121027,"제주",1,0
"10230",20121027,"제주",2,1
"10231",20121027,"충남",1,1
"10232",20121027,"충남",2,3
"10233",20121027,"충북",1,0
"10234",20121027,"충북",2,1
"10235",20121028,"강원",1,0
"10236",20121028,"강원",2,0
"10237",20121028,"경기",1,3
"10238",20121028,"경기",2,4
"10239",20121028,"경남",1,3
"10240",20121028,"경남",2,2
"10241",20121028,"경북",1,2
"10242",20121028,"경북",2,4
"10243",20121028,"광주",1,0
"10244",20121028,"광주",2,0
"10245",20121028,"대구",1,0
"10246",20121028,"대구",2,1
"10247",20121028,"대전",1,1
"10248",20121028,"대전",2,0
"10249",20121028,"부산",1,3
"10250",20121028,"부산",2,1
"10251",20121028,"서울",1,4
"10252",20121028,"서울",2,3
"10253",20121028,"세종",1,0
"10254",20121028,"세종",2,0
"10255",20121028,"울산",1,0
"10256",20121028,"울산",2,0
"10257",20121028,"인천",1,0
"10258",20121028,"인천",2,2
"10259",20121028,"전남",1,1
"10260",20121028,"전남",2,0
"10261",20121028,"전북",1,3
"10262",20121028,"전북",2,1
"10263",20121028,"제주",1,1
"10264",20121028,"제주",2,0
"10265",20121028,"충남",1,2
"10266",20121028,"충남",2,1
"10267",20121028,"충북",1,2
"10268",20121028,"충북",2,2
"10269",20121029,"강원",1,2
"10270",20121029,"강원",2,3
"10271",20121029,"경기",1,5
"10272",20121029,"경기",2,5
"10273",20121029,"경남",1,2
"10274",20121029,"경남",2,4
"10275",20121029,"경북",1,4
"10276",20121029,"경북",2,2
"10277",20121029,"광주",1,0
"10278",20121029,"광주",2,1
"10279",20121029,"대구",1,3
"10280",20121029,"대구",2,3
"10281",20121029,"대전",1,1
"10282",20121029,"대전",2,1
"10283",20121029,"부산",1,0
"10284",20121029,"부산",2,0
"10285",20121029,"서울",1,10
"10286",20121029,"서울",2,2
"10287",20121029,"세종",1,0
"10288",20121029,"세종",2,0
"10289",20121029,"울산",1,0
"10290",20121029,"울산",2,0
"10291",20121029,"인천",1,2
"10292",20121029,"인천",2,3
"10293",20121029,"전남",1,2
"10294",20121029,"전남",2,5
"10295",20121029,"전북",1,0
"10296",20121029,"전북",2,3
"10297",20121029,"제주",1,0
"10298",20121029,"제주",2,0
"10299",20121029,"충남",1,2
"10300",20121029,"충남",2,2
"10301",20121029,"충북",1,1
"10302",20121029,"충북",2,1
"10303",20121030,"강원",1,1
"10304",20121030,"강원",2,0
"10305",20121030,"경기",1,2
"10306",20121030,"경기",2,7
"10307",20121030,"경남",1,2
"10308",20121030,"경남",2,3
"10309",20121030,"경북",1,2
"10310",20121030,"경북",2,3
"10311",20121030,"광주",1,1
"10312",20121030,"광주",2,1
"10313",20121030,"대구",1,2
"10314",20121030,"대구",2,0
"10315",20121030,"대전",1,3
"10316",20121030,"대전",2,0
"10317",20121030,"부산",1,3
"10318",20121030,"부산",2,1
"10319",20121030,"서울",1,4
"10320",20121030,"서울",2,2
"10321",20121030,"세종",1,0
"10322",20121030,"세종",2,0
"10323",20121030,"울산",1,1
"10324",20121030,"울산",2,0
"10325",20121030,"인천",1,2
"10326",20121030,"인천",2,1
"10327",20121030,"전남",1,3
"10328",20121030,"전남",2,2
"10329",20121030,"전북",1,2
"10330",20121030,"전북",2,2
"10331",20121030,"제주",1,0
"10332",20121030,"제주",2,1
