瘤痢,瘤痢疙,老矫,10CM 沥矫 配剧荐盒(%),20CM 沥矫 配剧荐盒(%),30CM 沥矫 配剧荐盒(%),50CM 沥矫 配剧荐盒(%),,老矫,10CM 沥矫 配剧荐盒(%),20CM 沥矫 配剧荐盒(%),30CM 沥矫 配剧荐盒(%),50CM 沥矫 配剧荐盒(%)
702,劳魂,2022-01-03 11:00,11.6,28.3,30.1,30,,2022-01-03 9:00,11.6,28.3,30.1,30
702,劳魂,2022-01-03 12:00,11.8,28.3,30.1,30,,2022-01-03 10:00,11.5,28.3,30.1,30
702,劳魂,2022-01-03 13:00,12.1,28.3,30.1,30,,2022-01-03 11:00,11.6,28.3,30.1,30
702,劳魂,2022-01-03 14:00,12.4,28.3,30,30,,2022-01-03 12:00,11.8,28.3,30.1,30
702,劳魂,2022-01-03 15:00,12.8,28.3,30,30,,2022-01-03 13:00,12.1,28.3,30.1,30
702,劳魂,2022-01-03 16:00,13.3,28.3,30,30,,2022-01-03 14:00,12.4,28.3,30,30
702,劳魂,2022-01-03 17:00,13.5,28.1,30,30,,2022-01-03 15:00,12.8,28.3,30,30
702,劳魂,2022-01-03 18:00,13.6,28.1,30,30,,2022-01-03 16:00,13.3,28.3,30,30
702,劳魂,2022-01-03 19:00,13.7,28.1,30,30,,2022-01-03 17:00,13.5,28.1,30,30
702,劳魂,2022-01-03 20:00,13.8,28.1,30,30,,2022-01-03 18:00,13.6,28.1,30,30
702,劳魂,2022-01-03 21:00,13.9,28.1,30,30,,2022-01-03 19:00,13.7,28.1,30,30
702,劳魂,2022-01-03 22:00,13.9,28.1,30,30,,2022-01-03 20:00,13.8,28.1,30,30
702,劳魂,2022-01-03 23:00,13.9,28.1,30,30,,2022-01-03 21:00,13.9,28.1,30,30
702,劳魂,2022-01-04 0:00,13.9,28.1,30,30,,2022-01-03 22:00,13.9,28.1,30,30
702,劳魂,2022-01-04 2:00,13.9,28.1,30,29.9,,2022-01-03 23:00,13.9,28.1,30,30
702,劳魂,2022-01-04 3:00,13.8,28.1,30,29.9,,2022-01-04 0:00,13.9,28.1,30,30
702,劳魂,2022-01-04 4:00,13.7,28.1,30,29.9,,2022-01-04 1:00,,,,
702,劳魂,2022-01-04 5:00,13.6,28.1,30,29.9,,2022-01-04 2:00,13.9,28.1,30,29.9
702,劳魂,2022-01-04 6:00,13.5,28.1,30,29.9,,2022-01-04 3:00,13.8,28.1,30,29.9
702,劳魂,2022-01-04 7:00,13.4,28.1,30,29.9,,2022-01-04 4:00,13.7,28.1,30,29.9
702,劳魂,2022-01-04 8:00,13.1,28.1,30,29.9,,2022-01-04 5:00,13.6,28.1,30,29.9
702,劳魂,2022-01-04 9:00,12.9,28.1,30,29.9,,2022-01-04 6:00,13.5,28.1,30,29.9
702,劳魂,2022-01-04 10:00,12.9,28.1,30,29.9,,2022-01-04 7:00,13.4,28.1,30,29.9
702,劳魂,2022-01-04 11:00,12.9,28.1,29.9,29.9,,2022-01-04 8:00,13.1,28.1,30,29.9
702,劳魂,2022-01-04 12:00,13.1,28.1,29.9,29.9,,2022-01-04 9:00,12.9,28.1,30,29.9
702,劳魂,2022-01-04 13:00,13.4,28.1,29.9,29.9,,2022-01-04 10:00,12.9,28.1,30,29.9
702,劳魂,2022-01-04 14:00,13.8,28.1,29.9,29.9,,2022-01-04 11:00,12.9,28.1,29.9,29.9
702,劳魂,2022-01-04 15:00,14.1,28.1,29.9,29.9,,2022-01-04 12:00,13.1,28.1,29.9,29.9
702,劳魂,2022-01-04 16:00,14.5,28.1,29.9,29.9,,2022-01-04 13:00,13.4,28.1,29.9,29.9
702,劳魂,2022-01-04 17:00,14.7,28.1,29.9,29.9,,2022-01-04 14:00,13.8,28.1,29.9,29.9
702,劳魂,2022-01-04 18:00,14.8,28.1,29.9,29.9,,2022-01-04 15:00,14.1,28.1,29.9,29.9
702,劳魂,2022-01-04 19:00,14.8,28.1,29.9,29.9,,2022-01-04 16:00,14.5,28.1,29.9,29.9
702,劳魂,2022-01-04 20:00,14.9,28.1,29.9,29.9,,2022-01-04 17:00,14.7,28.1,29.9,29.9
702,劳魂,2022-01-04 21:00,14.9,28.1,29.9,29.9,,2022-01-04 18:00,14.8,28.1,29.9,29.9
702,劳魂,2022-01-04 22:00,14.9,28.1,29.9,29.9,,2022-01-04 19:00,14.8,28.1,29.9,29.9
702,劳魂,2022-01-04 23:00,14.8,28.1,29.9,29.9,,2022-01-04 20:00,14.9,28.1,29.9,29.9
702,劳魂,2022-01-05 0:00,14.4,28.1,29.9,29.9,,2022-01-04 21:00,14.9,28.1,29.9,29.9
702,劳魂,2022-01-05 1:00,14,28.1,29.9,29.9,,2022-01-04 22:00,14.9,28.1,29.9,29.9
702,劳魂,2022-01-05 2:00,13.6,28.1,29.9,29.9,,2022-01-04 23:00,14.8,28.1,29.9,29.9
702,劳魂,2022-01-05 3:00,13.3,28.1,29.9,29.9,,2022-01-05 0:00,14.4,28.1,29.9,29.9
702,劳魂,2022-01-05 4:00,13.1,28.1,29.9,29.9,,2022-01-05 1:00,14,28.1,29.9,29.9
702,劳魂,2022-01-05 5:00,12.8,28.1,29.9,29.9,,2022-01-05 2:00,13.6,28.1,29.9,29.9
702,劳魂,2022-01-05 6:00,12.6,28.1,29.9,29.9,,2022-01-05 3:00,13.3,28.1,29.9,29.9
702,劳魂,2022-01-05 7:00,12.4,28,29.9,29.9,,2022-01-05 4:00,13.1,28.1,29.9,29.9
702,劳魂,2022-01-05 8:00,12.3,28,29.9,29.9,,2022-01-05 5:00,12.8,28.1,29.9,29.9
702,劳魂,2022-01-05 9:00,12.1,28,29.9,29.9,,2022-01-05 6:00,12.6,28.1,29.9,29.9
702,劳魂,2022-01-05 10:00,12.2,28,29.9,29.9,,2022-01-05 7:00,12.4,28,29.9,29.9
702,劳魂,2022-01-05 11:00,12.3,28,29.9,29.9,,2022-01-05 8:00,12.3,28,29.9,29.9
702,劳魂,2022-01-05 12:00,12.5,28,29.8,29.9,,2022-01-05 9:00,12.1,28,29.9,29.9
702,劳魂,2022-01-05 13:00,12.7,28,29.8,29.9,,2022-01-05 10:00,12.2,28,29.9,29.9
702,劳魂,2022-01-05 14:00,13,28,29.8,29.9,,2022-01-05 11:00,12.3,28,29.9,29.9
702,劳魂,2022-01-05 15:00,13.3,28,29.8,29.9,,2022-01-05 12:00,12.5,28,29.8,29.9
702,劳魂,2022-01-05 16:00,13.5,28,29.8,29.9,,2022-01-05 13:00,12.7,28,29.8,29.9
702,劳魂,2022-01-05 17:00,13.8,28,29.8,29.9,,2022-01-05 14:00,13,28,29.8,29.9
702,劳魂,2022-01-05 18:00,13.9,28,29.8,29.9,,2022-01-05 15:00,13.3,28,29.8,29.9
702,劳魂,2022-01-05 19:00,14,28,29.8,29.9,,2022-01-05 16:00,13.5,28,29.8,29.9
702,劳魂,2022-01-05 20:00,14.2,28,29.8,29.9,,2022-01-05 17:00,13.8,28,29.8,29.9
702,劳魂,2022-01-05 21:00,14.3,28,29.8,29.8,,2022-01-05 18:00,13.9,28,29.8,29.9
702,劳魂,2022-01-05 22:00,14.4,28,29.8,29.8,,2022-01-05 19:00,14,28,29.8,29.9
702,劳魂,2022-01-05 23:00,14.6,28,29.8,29.8,,2022-01-05 20:00,14.2,28,29.8,29.9
702,劳魂,2022-01-06 0:00,14.7,28,29.8,29.8,,2022-01-05 21:00,14.3,28,29.8,29.8
702,劳魂,2022-01-06 1:00,14.8,28,29.8,29.8,,2022-01-05 22:00,14.4,28,29.8,29.8
702,劳魂,2022-01-06 2:00,14.9,28,29.8,29.8,,2022-01-05 23:00,14.6,28,29.8,29.8
702,劳魂,2022-01-06 3:00,15,28,29.8,29.8,,2022-01-06 0:00,14.7,28,29.8,29.8
702,劳魂,2022-01-06 4:00,14.9,28,29.8,29.8,,2022-01-06 1:00,14.8,28,29.8,29.8
702,劳魂,2022-01-06 5:00,14.7,28,29.8,29.8,,2022-01-06 2:00,14.9,28,29.8,29.8
702,劳魂,2022-01-06 6:00,14.1,28,29.8,29.8,,2022-01-06 3:00,15,28,29.8,29.8
702,劳魂,2022-01-06 7:00,13.4,28,29.8,29.8,,2022-01-06 4:00,14.9,28,29.8,29.8
702,劳魂,2022-01-06 8:00,12.8,28,29.8,29.8,,2022-01-06 5:00,14.7,28,29.8,29.8
702,劳魂,2022-01-06 9:00,12.4,28,29.8,29.8,,2022-01-06 6:00,14.1,28,29.8,29.8
702,劳魂,2022-01-06 10:00,12.2,28,29.8,29.8,,2022-01-06 7:00,13.4,28,29.8,29.8
702,劳魂,2022-01-06 11:00,12.2,28,29.8,29.8,,2022-01-06 8:00,12.8,28,29.8,29.8
702,劳魂,2022-01-06 12:00,12.3,28,29.8,29.8,,2022-01-06 9:00,12.4,28,29.8,29.8
702,劳魂,2022-01-06 13:00,12.8,28,29.8,29.8,,2022-01-06 10:00,12.2,28,29.8,29.8
702,劳魂,2022-01-06 14:00,13.3,28,29.8,29.8,,2022-01-06 11:00,12.2,28,29.8,29.8
702,劳魂,2022-01-06 15:00,13.5,28,29.6,29.8,,2022-01-06 12:00,12.3,28,29.8,29.8
702,劳魂,2022-01-06 16:00,13.9,28,29.6,29.8,,2022-01-06 13:00,12.8,28,29.8,29.8
702,劳魂,2022-01-06 17:00,14.1,28,29.6,29.8,,2022-01-06 14:00,13.3,28,29.8,29.8
702,劳魂,2022-01-06 18:00,14.3,28,29.6,29.8,,2022-01-06 15:00,13.5,28,29.6,29.8
702,劳魂,2022-01-06 19:00,14.4,28,29.6,29.8,,2022-01-06 16:00,13.9,28,29.6,29.8
702,劳魂,2022-01-06 20:00,14.5,27.9,29.6,29.8,,2022-01-06 17:00,14.1,28,29.6,29.8
702,劳魂,2022-01-06 21:00,14.6,27.9,29.6,29.8,,2022-01-06 18:00,14.3,28,29.6,29.8
702,劳魂,2022-01-06 22:00,14.6,27.9,29.6,29.8,,2022-01-06 19:00,14.4,28,29.6,29.8
702,劳魂,2022-01-06 23:00,14.5,27.9,29.6,29.8,,2022-01-06 20:00,14.5,27.9,29.6,29.8
702,劳魂,2022-01-07 1:00,13.8,28,29.6,29.8,,2022-01-06 21:00,14.6,27.9,29.6,29.8
702,劳魂,2022-01-07 2:00,13,27.9,29.6,29.8,,2022-01-06 22:00,14.6,27.9,29.6,29.8
702,劳魂,2022-01-07 3:00,12.3,27.9,29.6,29.8,,2022-01-06 23:00,14.5,27.9,29.6,29.8
702,劳魂,2022-01-07 4:00,11.8,27.9,29.6,29.8,,2022-01-07 1:00,13.8,28,29.6,29.8
702,劳魂,2022-01-07 5:00,11.3,27.9,29.6,29.8,,2022-01-07 2:00,13,27.9,29.6,29.8
702,劳魂,2022-01-07 6:00,10.9,27.9,29.6,29.8,,2022-01-07 3:00,12.3,27.9,29.6,29.8
702,劳魂,2022-01-07 7:00,10.6,27.8,29.6,29.8,,2022-01-07 4:00,11.8,27.9,29.6,29.8
702,劳魂,2022-01-07 8:00,10.3,27.8,29.6,29.8,,2022-01-07 5:00,11.3,27.9,29.6,29.8
702,劳魂,2022-01-07 9:00,9.9,27.6,29.6,29.8,,2022-01-07 6:00,10.9,27.9,29.6,29.8
702,劳魂,2022-01-07 10:00,9.8,27.6,29.6,29.8,,2022-01-07 7:00,10.6,27.8,29.6,29.8
702,劳魂,2022-01-07 11:00,9.9,27.5,29.6,29.8,,2022-01-07 8:00,10.3,27.8,29.6,29.8
702,劳魂,2022-01-07 12:00,10.1,27.5,29.6,29.8,,2022-01-07 9:00,9.9,27.6,29.6,29.8
702,劳魂,2022-01-07 13:00,10.4,27.5,29.6,29.8,,2022-01-07 10:00,9.8,27.6,29.6,29.8
702,劳魂,2022-01-07 14:00,10.9,27.5,29.6,29.8,,2022-01-07 11:00,9.9,27.5,29.6,29.8
702,劳魂,2022-01-07 15:00,11.2,27.5,29.6,29.8,,2022-01-07 12:00,10.1,27.5,29.6,29.8
702,劳魂,2022-01-07 16:00,11.6,27.5,29.6,29.8,,2022-01-07 13:00,10.4,27.5,29.6,29.8
702,劳魂,2022-01-07 17:00,11.9,27.4,29.5,29.6,,2022-01-07 14:00,10.9,27.5,29.6,29.8
702,劳魂,2022-01-07 18:00,11.9,27.4,29.5,29.6,,2022-01-07 15:00,11.2,27.5,29.6,29.8
702,劳魂,2022-01-07 19:00,12,27.4,29.5,29.6,,2022-01-07 16:00,11.6,27.5,29.6,29.8
702,劳魂,2022-01-07 20:00,12.1,27.4,29.5,29.6,,2022-01-07 17:00,11.9,27.4,29.5,29.6
702,劳魂,2022-01-07 21:00,11.9,27.4,29.5,29.6,,2022-01-07 18:00,11.9,27.4,29.5,29.6
702,劳魂,2022-01-07 22:00,11.8,27.4,29.5,29.6,,2022-01-07 19:00,12,27.4,29.5,29.6
702,劳魂,2022-01-07 23:00,11.5,27.4,29.5,29.6,,2022-01-07 20:00,12.1,27.4,29.5,29.6
702,劳魂,2022-01-08 1:00,10.7,27.4,29.5,29.6,,2022-01-07 21:00,11.9,27.4,29.5,29.6
702,劳魂,2022-01-08 2:00,10.3,27.4,29.5,29.6,,2022-01-07 22:00,11.8,27.4,29.5,29.6
702,劳魂,2022-01-08 3:00,10,27.3,29.5,29.6,,2022-01-07 23:00,11.5,27.4,29.5,29.6
702,劳魂,2022-01-08 4:00,9.7,27.3,29.5,29.6,,2022-01-08 1:00,10.7,27.4,29.5,29.6
702,劳魂,2022-01-08 5:00,9.4,27.1,29.5,29.6,,2022-01-08 2:00,10.3,27.4,29.5,29.6
702,劳魂,2022-01-08 6:00,9.1,27,29.5,29.6,,2022-01-08 3:00,10,27.3,29.5,29.6
702,劳魂,2022-01-08 7:00,8.9,27,29.5,29.6,,2022-01-08 4:00,9.7,27.3,29.5,29.6
702,劳魂,2022-01-08 8:00,8.6,26.9,29.5,29.6,,2022-01-08 5:00,9.4,27.1,29.5,29.6
702,劳魂,2022-01-08 9:00,8.4,26.8,29.5,29.6,,2022-01-08 6:00,9.1,27,29.5,29.6
702,劳魂,2022-01-08 10:00,8.3,26.8,29.5,29.6,,2022-01-08 7:00,8.9,27,29.5,29.6
702,劳魂,2022-01-08 11:00,8.4,26.6,29.4,29.6,,2022-01-08 8:00,8.6,26.9,29.5,29.6
702,劳魂,2022-01-08 12:00,8.6,26.6,29.4,29.6,,2022-01-08 9:00,8.4,26.8,29.5,29.6
702,劳魂,2022-01-08 13:00,9,26.6,29.4,29.6,,2022-01-08 10:00,8.3,26.8,29.5,29.6
702,劳魂,2022-01-08 14:00,9.6,26.5,29.4,29.6,,2022-01-08 11:00,8.4,26.6,29.4,29.6
702,劳魂,2022-01-08 15:00,10,26.5,29.4,29.6,,2022-01-08 12:00,8.6,26.6,29.4,29.6
702,劳魂,2022-01-08 16:00,10.4,26.5,29.4,29.6,,2022-01-08 13:00,9,26.6,29.4,29.6
702,劳魂,2022-01-08 17:00,10.6,26.5,29.4,29.6,,2022-01-08 14:00,9.6,26.5,29.4,29.6
702,劳魂,2022-01-08 18:00,10.8,26.5,29.4,29.6,,2022-01-08 15:00,10,26.5,29.4,29.6
702,劳魂,2022-01-08 19:00,10.9,26.5,29.4,29.6,,2022-01-08 16:00,10.4,26.5,29.4,29.6
702,劳魂,2022-01-08 20:00,11.1,26.5,29.4,29.6,,2022-01-08 17:00,10.6,26.5,29.4,29.6
702,劳魂,2022-01-08 21:00,11.2,26.5,29.4,29.6,,2022-01-08 18:00,10.8,26.5,29.4,29.6
702,劳魂,2022-01-08 22:00,11.3,26.5,29.4,29.6,,2022-01-08 19:00,10.9,26.5,29.4,29.6
702,劳魂,2022-01-08 23:00,11.4,26.5,29.4,29.6,,2022-01-08 20:00,11.1,26.5,29.4,29.6
702,劳魂,2022-01-09 0:00,11.5,26.5,29.4,29.6,,2022-01-08 21:00,11.2,26.5,29.4,29.6
702,劳魂,2022-01-09 1:00,11.6,26.5,29.4,29.6,,2022-01-08 22:00,11.3,26.5,29.4,29.6
702,劳魂,2022-01-09 2:00,11.8,26.6,29.3,29.6,,2022-01-08 23:00,11.4,26.5,29.4,29.6
702,劳魂,2022-01-09 3:00,11.8,26.6,29.3,29.6,,2022-01-09 0:00,11.5,26.5,29.4,29.6
702,劳魂,2022-01-09 4:00,11.9,26.6,29.3,29.6,,2022-01-09 1:00,11.6,26.5,29.4,29.6
702,劳魂,2022-01-09 5:00,12,26.6,29.3,29.5,,2022-01-09 2:00,11.8,26.6,29.3,29.6
702,劳魂,2022-01-09 6:00,12.1,26.6,29.3,29.5,,2022-01-09 3:00,11.8,26.6,29.3,29.6
702,劳魂,2022-01-09 7:00,12.1,26.6,29.3,29.5,,2022-01-09 4:00,11.9,26.6,29.3,29.6
702,劳魂,2022-01-09 8:00,12.3,26.6,29.3,29.5,,2022-01-09 5:00,12,26.6,29.3,29.5
702,劳魂,2022-01-09 9:00,12.4,26.6,29.3,29.5,,2022-01-09 6:00,12.1,26.6,29.3,29.5
702,劳魂,2022-01-09 10:00,12.6,26.6,29.3,29.5,,2022-01-09 7:00,12.1,26.6,29.3,29.5
702,劳魂,2022-01-09 11:00,12.9,26.8,29.3,29.5,,2022-01-09 8:00,12.3,26.6,29.3,29.5
702,劳魂,2022-01-09 12:00,13.3,26.8,29.3,29.5,,2022-01-09 9:00,12.4,26.6,29.3,29.5
702,劳魂,2022-01-09 13:00,13.9,26.8,29.3,29.5,,2022-01-09 10:00,12.6,26.6,29.3,29.5
702,劳魂,2022-01-09 14:00,14.8,26.8,29.3,29.5,,2022-01-09 11:00,12.9,26.8,29.3,29.5
702,劳魂,2022-01-09 15:00,15.5,26.9,29.3,29.5,,2022-01-09 12:00,13.3,26.8,29.3,29.5
702,劳魂,2022-01-09 16:00,16,26.9,29.3,29.5,,2022-01-09 13:00,13.9,26.8,29.3,29.5
702,劳魂,2022-01-09 17:00,16.4,26.9,29.3,29.5,,2022-01-09 14:00,14.8,26.8,29.3,29.5
702,劳魂,2022-01-09 18:00,16.3,26.9,29.3,29.5,,2022-01-09 15:00,15.5,26.9,29.3,29.5
702,劳魂,2022-01-09 19:00,16.1,26.9,29.3,29.5,,2022-01-09 16:00,16,26.9,29.3,29.5
702,劳魂,2022-01-09 20:00,16,26.9,29.3,29.5,,2022-01-09 17:00,16.4,26.9,29.3,29.5
702,劳魂,2022-01-09 21:00,15.9,26.9,29.3,29.5,,2022-01-09 18:00,16.3,26.9,29.3,29.5
702,劳魂,2022-01-09 22:00,15.8,26.9,29.3,29.5,,2022-01-09 19:00,16.1,26.9,29.3,29.5
702,劳魂,2022-01-09 23:00,15.8,26.9,29.3,29.5,,2022-01-09 20:00,16,26.9,29.3,29.5
702,劳魂,2022-01-10 0:00,15.7,26.9,29.3,29.5,,2022-01-09 21:00,15.9,26.9,29.3,29.5
702,劳魂,2022-01-10 1:00,15.6,26.9,29.3,29.5,,2022-01-09 22:00,15.8,26.9,29.3,29.5
702,劳魂,2022-01-10 2:00,15.6,26.9,29.3,29.5,,2022-01-09 23:00,15.8,26.9,29.3,29.5
702,劳魂,2022-01-10 3:00,15.4,26.9,29.3,29.5,,2022-01-10 0:00,15.7,26.9,29.3,29.5
702,劳魂,2022-01-10 4:00,15.2,27,29.3,29.5,,2022-01-10 1:00,15.6,26.9,29.3,29.5
702,劳魂,2022-01-10 5:00,14.9,27,29.3,29.5,,2022-01-10 2:00,15.6,26.9,29.3,29.5
702,劳魂,2022-01-10 6:00,14.6,27,29.3,29.5,,2022-01-10 3:00,15.4,26.9,29.3,29.5
702,劳魂,2022-01-10 7:00,14.3,27,29.3,29.5,,2022-01-10 4:00,15.2,27,29.3,29.5
702,劳魂,2022-01-10 8:00,13.8,27,29.3,29.5,,2022-01-10 5:00,14.9,27,29.3,29.5
702,劳魂,2022-01-10 9:00,13.4,27,29.3,29.5,,2022-01-10 6:00,14.6,27,29.3,29.5
702,劳魂,2022-01-10 10:00,13.3,27,29.3,29.5,,2022-01-10 7:00,14.3,27,29.3,29.5
702,劳魂,2022-01-10 11:00,13.4,27,29.3,29.5,,2022-01-10 8:00,13.8,27,29.3,29.5
702,劳魂,2022-01-10 12:00,13.5,27,29.3,29.5,,2022-01-10 9:00,13.4,27,29.3,29.5
702,劳魂,2022-01-10 13:00,14.1,27.1,29.3,29.5,,2022-01-10 10:00,13.3,27,29.3,29.5
702,劳魂,2022-01-10 14:00,15.1,27.1,29.3,29.5,,2022-01-10 11:00,13.4,27,29.3,29.5
702,劳魂,2022-01-10 15:00,15.8,27.1,29.3,29.5,,2022-01-10 12:00,13.5,27,29.3,29.5
702,劳魂,2022-01-10 16:00,16.3,27.1,29.3,29.5,,2022-01-10 13:00,14.1,27.1,29.3,29.5
702,劳魂,2022-01-10 17:00,16.6,27.1,29.3,29.5,,2022-01-10 14:00,15.1,27.1,29.3,29.5
702,劳魂,2022-01-10 18:00,16.6,27.1,29.3,29.4,,2022-01-10 15:00,15.8,27.1,29.3,29.5
702,劳魂,2022-01-10 19:00,16.8,27.1,29.3,29.4,,2022-01-10 16:00,16.3,27.1,29.3,29.5
702,劳魂,2022-01-10 20:00,16.8,27.1,29.3,29.4,,2022-01-10 17:00,16.6,27.1,29.3,29.5
702,劳魂,2022-01-10 21:00,16.9,27.1,29.3,29.4,,2022-01-10 18:00,16.6,27.1,29.3,29.4
702,劳魂,2022-01-10 22:00,16.9,27.1,29.3,29.4,,2022-01-10 19:00,16.8,27.1,29.3,29.4
702,劳魂,2022-01-10 23:00,17,27.1,29.3,29.4,,2022-01-10 20:00,16.8,27.1,29.3,29.4
702,劳魂,2022-01-11 1:00,17.1,27.3,29.3,29.4,,2022-01-10 21:00,16.9,27.1,29.3,29.4
702,劳魂,2022-01-11 2:00,17.1,27.3,29.3,29.4,,2022-01-10 22:00,16.9,27.1,29.3,29.4
702,劳魂,2022-01-11 3:00,17.3,27.3,29.3,29.4,,2022-01-10 23:00,17,27.1,29.3,29.4
702,劳魂,2022-01-11 4:00,17.3,27.3,29.3,29.4,,2022-01-11 1:00,17.1,27.3,29.3,29.4
702,劳魂,2022-01-11 5:00,17.4,27.3,29.3,29.4,,2022-01-11 2:00,17.1,27.3,29.3,29.4
702,劳魂,2022-01-11 6:00,17.3,27.3,29.3,29.4,,2022-01-11 3:00,17.3,27.3,29.3,29.4
702,劳魂,2022-01-11 7:00,17.3,27.3,29.3,29.4,,2022-01-11 4:00,17.3,27.3,29.3,29.4
702,劳魂,2022-01-11 8:00,17.1,27.3,29.2,29.4,,2022-01-11 5:00,17.4,27.3,29.3,29.4
702,劳魂,2022-01-11 9:00,17.1,27.3,29.3,29.4,,2022-01-11 6:00,17.3,27.3,29.3,29.4
702,劳魂,2022-01-11 10:00,17,27.3,29.2,29.4,,2022-01-11 7:00,17.3,27.3,29.3,29.4
702,劳魂,2022-01-11 11:00,17,27.3,29.2,29.4,,2022-01-11 8:00,17.1,27.3,29.2,29.4
702,劳魂,2022-01-11 12:00,17,27.4,29.3,29.4,,2022-01-11 9:00,17.1,27.3,29.3,29.4
702,劳魂,2022-01-11 13:00,17.1,27.4,29.3,29.4,,2022-01-11 10:00,17,27.3,29.2,29.4
702,劳魂,2022-01-11 14:00,17.5,27.4,29.3,29.4,,2022-01-11 11:00,17,27.3,29.2,29.4
702,劳魂,2022-01-11 15:00,17.6,27.4,29.3,29.4,,2022-01-11 12:00,17,27.4,29.3,29.4
702,劳魂,2022-01-11 16:00,17.8,27.4,29.3,29.4,,2022-01-11 13:00,17.1,27.4,29.3,29.4
702,劳魂,2022-01-11 17:00,17.7,27.4,29.3,29.4,,2022-01-11 14:00,17.5,27.4,29.3,29.4
702,劳魂,2022-01-11 18:00,17.6,27.4,29.3,29.4,,2022-01-11 15:00,17.6,27.4,29.3,29.4
702,劳魂,2022-01-11 19:00,17.5,27.4,29.3,29.4,,2022-01-11 16:00,17.8,27.4,29.3,29.4
702,劳魂,2022-01-11 20:00,17.4,27.4,29.3,29.4,,2022-01-11 17:00,17.7,27.4,29.3,29.4
702,劳魂,2022-01-11 21:00,17.1,27.5,29.3,29.4,,2022-01-11 18:00,17.6,27.4,29.3,29.4
702,劳魂,2022-01-11 22:00,16.6,27.5,29.3,29.4,,2022-01-11 19:00,17.5,27.4,29.3,29.4
702,劳魂,2022-01-11 23:00,16,27.5,29.3,29.4,,2022-01-11 20:00,17.4,27.4,29.3,29.4
702,劳魂,2022-01-12 1:00,14.6,27.5,29.3,29.4,,2022-01-11 21:00,17.1,27.5,29.3,29.4
702,劳魂,2022-01-12 2:00,13.8,27.5,29.3,29.4,,2022-01-11 22:00,16.6,27.5,29.3,29.4
702,劳魂,2022-01-12 3:00,13.1,27.5,29.3,29.4,,2022-01-11 23:00,16,27.5,29.3,29.4
702,劳魂,2022-01-12 4:00,12.4,27.5,29.3,29.4,,2022-01-12 1:00,14.6,27.5,29.3,29.4
702,劳魂,2022-01-12 5:00,11.8,27.5,29.3,29.4,,2022-01-12 2:00,13.8,27.5,29.3,29.4
702,劳魂,2022-01-12 6:00,11.4,27.5,29.3,29.4,,2022-01-12 3:00,13.1,27.5,29.3,29.4
702,劳魂,2022-01-12 7:00,11.2,27.4,29.3,29.4,,2022-01-12 4:00,12.4,27.5,29.3,29.4
702,劳魂,2022-01-12 8:00,10.8,27.4,29.3,29.4,,2022-01-12 5:00,11.8,27.5,29.3,29.4
702,劳魂,2022-01-12 9:00,10.5,27.4,29.3,29.4,,2022-01-12 6:00,11.4,27.5,29.3,29.4
702,劳魂,2022-01-12 10:00,10.3,27.3,29.3,29.4,,2022-01-12 7:00,11.2,27.4,29.3,29.4
702,劳魂,2022-01-12 11:00,10.3,27.3,29.3,29.4,,2022-01-12 8:00,10.8,27.4,29.3,29.4
702,劳魂,2022-01-12 12:00,10.4,27.3,29.3,29.4,,2022-01-12 9:00,10.5,27.4,29.3,29.4
702,劳魂,2022-01-12 13:00,10.7,27.3,29.3,29.4,,2022-01-12 10:00,10.3,27.3,29.3,29.4
702,劳魂,2022-01-12 14:00,11,27.1,29.3,29.4,,2022-01-12 11:00,10.3,27.3,29.3,29.4
702,劳魂,2022-01-12 15:00,11.3,27.1,29.3,29.4,,2022-01-12 12:00,10.4,27.3,29.3,29.4
702,劳魂,2022-01-12 16:00,11.6,27.1,29.3,29.4,,2022-01-12 13:00,10.7,27.3,29.3,29.4
702,劳魂,2022-01-12 17:00,11.8,27.1,29.3,29.4,,2022-01-12 14:00,11,27.1,29.3,29.4
702,劳魂,2022-01-12 18:00,11.8,27.1,29.3,29.4,,2022-01-12 15:00,11.3,27.1,29.3,29.4
702,劳魂,2022-01-12 19:00,11.8,27.1,29.3,29.4,,2022-01-12 16:00,11.6,27.1,29.3,29.4
702,劳魂,2022-01-12 20:00,11.8,27.1,29.3,29.4,,2022-01-12 17:00,11.8,27.1,29.3,29.4
702,劳魂,2022-01-12 21:00,11.6,27.1,29.3,29.4,,2022-01-12 18:00,11.8,27.1,29.3,29.4
702,劳魂,2022-01-12 22:00,11.3,27.1,29.3,29.4,,2022-01-12 19:00,11.8,27.1,29.3,29.4
702,劳魂,2022-01-12 23:00,11,27,29.3,29.4,,2022-01-12 20:00,11.8,27.1,29.3,29.4
702,劳魂,2022-01-13 0:00,10.7,27,29.3,29.4,,2022-01-12 21:00,11.6,27.1,29.3,29.4
702,劳魂,2022-01-13 1:00,10.4,27,29.3,29.4,,2022-01-12 22:00,11.3,27.1,29.3,29.4
702,劳魂,2022-01-13 2:00,10.1,27,29.3,29.4,,2022-01-12 23:00,11,27,29.3,29.4
702,劳魂,2022-01-13 3:00,9.9,27,29.3,29.4,,2022-01-13 0:00,10.7,27,29.3,29.4
702,劳魂,2022-01-13 4:00,9.7,26.9,29.3,29.4,,2022-01-13 1:00,10.4,27,29.3,29.4
702,劳魂,2022-01-13 5:00,9.4,26.9,29.3,29.4,,2022-01-13 2:00,10.1,27,29.3,29.4
